Dates;Andorre;Émirats arabes Unis;Afghanistan;Antigua-et-Barbuda;Anguilla;Albanie;Arménie;Angola;Argentine;Autriche;Australie;Aruba;Azerbaïdjan;Bosnie-Herzégovine;Barbade;Bangladesh;Belgique;Burkina Faso;Bulgarie;Bahreïn;Burundi;Bénin;Bermudes;Brunei;Bolivie;Bonaire;Brésil;Bahamas;Bhoutan;Botswana;Biélorussie;Belize;Canada;République démocratique du Congo;République centrafricaine;Congo;Suisse;Côte d’Ivoire;Chili;Cameroun;Chine;Colombie;Costa Rica;Cuba;Cap Vert;Curaçao;Chypre;République tchèque;Allemagne;Djibouti;Danemark;Dominique;République dominicaine;Algérie;Équateur;Estonie;Égypte;Sahara Occidental;Grèce;Erythrée;Espagne;Éthiopie;Finlande;Fidji;Îles Malouines;Îles Féroé;France;Gabon;Grenade;Géorgie;Guernesey;Ghana;Gibraltar;Groeland;Gambie;Guinée;Guinée équatoriale;Guatemala;Guam;Guinée Bissau;Guyana;Honduras;Croatie;Haïti;Hongrie;Indonésie;Irlande;Israël;Île de Man;Inde;Irak;Iran;Islande;Italie;Jersey;Jamaïque;Jordanie;Japon;Kenya;Kirghizistan;Cambodge;Comores;Saint-Kitts-et-Nevis;Corée du Sud;Koweït;Îles Caïmans;Kazakhstan;Laos;Liban;Sainte Lucie;Liechtenstein;Sri Lanka;Liberia;Lesotho;Lituanie;Luxembourg;Lettonie;Libye;Maroc;Monaco;Moldavie;Monténégro;Madagascar;Macédoine du Nord;Mali;Birmanie;Mongolie;Îles Mariannes du Nord;Mauritanie;Montserrat;Malte;Maurice;Maldives;Malawi;Mexique;Malaisie;Mozambique;Namibie;Nouvelle Calédonie;Niger;Nigeria;Nicaragua;Pays-Bas;Norvège;Népal;Nouvelle-Zélande;Oman;Panama;Perou;Polynésie française;Papouasie-Nouvelle-Guinée;Philippines;Pakistan;Pologne;Porto Rico;Palestine;Portugal;Paraguay;Qatar;Roumanie;Serbie;Russie;Rwanda;Arabie saoudite;Seychelles;Soudan;Suède;Singapour;Slovénie;Slovaquie;Sierra Leone;Saint-Marin;Sénégal;Somalie;Suriname;Soudan-du-Sud;Sao-Tomé-et-Principe;Salvador;Saint-Martin;Syrie;Eswatini;Îles Turques-et-Caïques;Tchad;Togo;Thaïlande;Tadjikistan;Timor oriental;Tunisie;Turquie;Trinidad et Tobago;Taïwan;Tanzanie;Ukraine;Ouganda;Royaume-Uni;États-Unis;Uruguay;Ouzbékistan;Vatican;Saint-Vincent-et-les-Grenadines;Venezuela;Îles Vierges britanniques;Îles Vierges américaines;Vietnam;Kosovo;Yémen;Afrique du Sud;Zambie;Zimbabwe
4/20/20;9;479;88;0;0;14;48;0;102;48;26;1;25;15;0;312;443;11;37;100;0;0;0;1;44;1;2055;2;0;5;510;0;1436;5;0;17;336;46;358;0;14;171;5;49;3;0;6;133;1775;114;142;0;345;94;446;16;112;;28;4;2218;3;102;0;0;1;785;0;0;6;0;208;0;0;1;102;0;32;0;0;2;5;39;3;68;327;493;226;1;1553;57;1343;11;3047;4;23;4;390;8;14;0;;1;13;163;0;81;0;1;0;0;41;10;;28;13;15;0;170;0;121;1;4;37;8;4;1;0;0;0;12;3;17;0;764;84;4;0;0;9;85;0;1066;84;0;7;86;194;1208;0;0;172;425;545;95;9;521;4;440;328;324;6060;3;1088;0;0;563;596;13;72;5;6;17;29;0;0;0;11;3;1;3;0;0;0;32;;1;13;3977;0;22;22;343;0;4721;24601;11;70;0;0;29;1;0;0;28;0;124;4;0
4/21/20;4;484;35;0;0;22;62;0;90;73;13;0;38;31;0;492;1276;5;14;34;0;17;0;0;34;0;1927;4;1;0;457;0;2046;18;0;0;168;32;419;1;32;185;2;52;6;0;5;127;1785;0;131;0;284;89;660;7;189;;10;0;2951;3;85;1;0;0;2051;11;0;8;0;0;0;0;0;43;0;5;0;0;1;17;10;10;114;185;401;222;2;1335;35;1294;2;2256;0;27;8;367;11;22;0;;0;9;80;5;214;0;4;0;0;9;8;;24;8;12;2;191;0;76;4;0;18;22;8;2;0;0;0;1;0;17;0;511;36;0;0;0;7;38;0;750;45;0;2;242;191;697;1;0;200;798;306;39;7;657;2;567;190;312;4268;0;1122;0;26;392;1426;5;12;8;1;10;73;0;0;0;17;1;0;2;0;0;0;27;;3;5;4674;0;2;0;261;1;3853;28065;7;92;1;0;0;1;1;0;37;0;142;4;0
4/22/20;0;490;61;1;0;25;72;0;112;50;22;0;44;40;0;434;1271;19;46;66;0;0;12;0;11;1;2498;1;0;0;459;0;1590;9;2;5;155;37;325;146;15;172;7;50;0;0;12;127;2237;99;180;0;80;93;270;17;157;;156;0;2312;3;146;0;1;0;2667;36;0;6;0;0;0;0;0;66;0;22;0;0;1;16;27;1;70;375;388;229;7;1384;28;1297;5;2729;6;10;0;378;0;22;0;;0;11;85;0;76;0;0;0;0;6;2;;20;60;9;0;163;0;66;1;0;6;12;2;1;0;0;0;0;0;16;1;729;57;0;0;0;0;117;1;729;53;11;5;0;163;1512;1;0;140;533;263;0;0;516;5;518;306;260;5642;3;1147;0;15;545;1111;5;26;7;14;35;49;0;0;0;7;0;3;0;0;1;2;19;;1;17;4611;1;3;84;415;2;4854;37289;8;35;0;0;29;0;0;0;6;0;165;0;3
4/23/20;6;483;84;0;0;25;50;0;144;91;7;3;38;27;1;390;777;9;49;34;5;0;1;0;63;0;2678;5;1;2;558;0;1766;18;2;21;205;36;464;0;12;207;12;52;6;0;6;95;2352;29;217;0;256;99;452;7;0;;7;0;2916;2;115;0;0;0;1827;10;1;8;4;112;0;0;0;73;4;26;1;0;0;9;42;4;116;283;631;650;0;1409;0;1194;7;3370;0;19;3;276;22;19;0;;0;8;168;0;166;0;5;0;0;20;0;;28;36;13;8;168;0;164;2;0;28;35;6;0;0;0;0;2;1;0;5;1043;50;2;0;0;7;91;0;708;84;3;0;106;171;1413;0;1;111;0;313;0;6;603;0;608;468;224;5236;3;1141;0;33;682;1016;13;45;11;12;30;0;0;0;3;12;5;0;7;0;0;2;28;;0;0;3083;0;1;31;467;3;4760;17588;6;24;0;1;3;0;0;0;26;0;170;9;0
4/24/20;1;518;105;0;0;29;73;1;147;61;13;0;30;46;0;414;976;7;73;210;0;4;0;0;31;0;3735;2;0;0;741;0;1920;17;1;0;228;52;516;238;8;205;6;46;9;0;5;52;2337;12;161;0;243;97;333;33;169;;55;0;2114;0;155;0;0;2;1653;1;0;9;2;0;0;0;0;101;1;42;3;2;3;0;31;10;99;357;936;290;0;1684;75;1030;4;2646;21;0;9;468;17;25;0;;0;6;151;0;143;0;6;0;0;38;0;;12;11;17;1;191;0;148;4;0;41;16;5;1;0;0;0;1;2;25;10;1089;71;5;0;0;9;108;0;887;95;3;2;102;174;1664;0;0;271;1406;342;0;1;371;7;623;386;162;4774;1;1158;0;22;751;1037;13;81;3;13;37;42;0;0;1;13;0;0;1;0;6;0;0;;0;17;3116;0;1;0;578;13;5487;26543;8;62;0;0;10;0;0;2;39;0;318;2;1
4/25/20;7;525;70;0;0;15;81;0;0;83;20;0;44;7;0;503;811;10;91;301;1;0;0;0;104;0;3503;1;0;0;751;0;1778;22;2;14;181;73;494;2;15;320;0;50;6;2;9;85;2055;13;137;0;206;120;0;13;433;;27;0;2506;1;111;0;0;0;1773;5;0;19;0;125;0;0;0;92;128;46;1;0;3;72;28;0;60;436;577;176;1;1429;31;1168;0;3021;2;36;4;652;16;9;0;;0;10;215;0;148;0;8;0;0;52;16;;0;30;6;1;190;0;184;0;1;26;16;12;0;0;0;0;2;0;18;0;1239;88;19;0;0;10;114;1;806;63;1;3;74;172;734;0;0;211;785;381;24;4;918;3;761;321;207;5849;22;1172;0;12;812;897;7;35;18;12;66;0;0;1;0;11;0;0;8;0;0;2;15;;1;4;3122;0;1;15;477;1;5158;21352;6;58;0;1;20;1;0;0;34;0;267;8;0
4/26/20;2;532;112;0;0;34;69;0;344;66;16;0;25;65;3;309;388;3;59;71;3;0;0;0;59;0;5514;5;0;0;817;0;1464;26;0;0;216;34;552;115;10;261;6;52;2;0;6;79;1737;9;235;0;177;129;0;30;227;6;16;0;1641;5;80;0;1;0;1537;4;3;12;0;0;3;0;0;42;2;43;0;0;1;36;7;0;57;396;377;240;0;1990;55;1134;1;2357;2;17;3;290;7;17;0;;0;10;278;4;170;0;8;0;1;42;3;;16;16;20;0;139;0;194;1;2;41;45;2;2;0;0;0;0;0;9;0;970;51;5;0;0;3;87;1;655;59;0;4;115;200;3683;0;0;102;783;381;31;2;412;5;833;218;296;5966;7;1197;0;39;610;618;15;13;0;0;69;62;0;0;0;37;0;0;0;0;0;6;68;;0;17;2861;0;1;0;478;0;4970;48529;33;29;0;0;5;0;1;0;28;0;141;0;2
4/27/20;7;536;68;0;0;14;62;1;0;55;10;0;28;31;0;418;205;3;53;58;0;6;10;0;84;0;3379;2;0;0;873;0;1543;17;0;0;167;39;473;103;3;237;2;32;16;0;7;52;1018;15;130;0;209;126;11536;8;0;0;0;0;1660;1;101;0;0;0;461;0;0;30;2;271;5;0;0;98;44;27;1;1;0;34;14;0;83;275;701;100;0;1396;57;1153;2;2324;1;45;3;203;12;13;0;;0;10;183;0;65;0;3;0;0;61;4;;12;12;8;0;168;0;104;1;0;19;19;0;0;0;0;0;8;1;77;1;835;38;6;0;0;12;91;1;655;38;3;1;93;241;2186;0;0;285;605;344;64;153;163;0;929;401;263;6361;8;1223;0;24;463;931;19;6;11;25;57;46;0;1;0;0;1;1;19;0;6;2;0;;0;10;2357;1;0;0;492;4;3748;26857;10;22;0;0;2;0;0;0;33;0;185;4;0
4/28/20;3;490;172;0;0;10;59;1;223;67;12;0;33;48;1;497;755;3;63;76;0;0;1;0;64;0;4613;0;0;0;826;0;1605;12;31;7;103;14;482;0;26;218;2;20;3;0;5;45;1144;12;123;0;0;135;521;4;463;0;28;0;1525;1;119;0;0;0;1195;35;0;11;0;0;0;0;0;69;0;30;2;20;0;32;9;4;66;214;386;68;0;1543;27;991;0;1739;2;14;2;191;8;13;0;;0;14;213;0;143;0;3;0;0;65;9;;11;6;6;0;55;1;73;0;4;13;19;0;0;0;0;0;5;0;0;2;852;40;0;0;0;5;64;0;400;28;0;2;51;242;1182;1;0;198;751;285;18;0;298;2;957;303;233;6198;16;1289;0;38;286;799;0;2;6;0;64;44;0;0;0;25;1;0;6;1;0;1;16;;0;18;2131;0;0;0;392;0;3473;22541;14;17;0;1;4;0;4;0;22;0;247;1;1
4/29/20;0;541;124;0;0;14;65;0;124;58;13;0;39;24;0;549;569;3;36;88;0;0;0;0;39;0;5385;0;0;1;919;0;1526;20;0;0;100;19;552;185;2;352;8;48;4;0;15;55;1304;37;153;0;281;132;1018;13;260;0;0;0;847;2;45;0;0;0;1065;27;0;14;0;121;0;0;0;77;57;27;1;0;1;45;8;0;78;415;229;123;1;1897;0;1112;3;2091;1;17;0;276;11;21;0;;0;9;152;0;203;0;7;0;0;31;8;;-105;12;18;0;132;0;157;0;0;22;16;4;0;0;0;0;2;0;31;0;1223;31;0;0;0;8;195;0;171;72;2;2;82;179;2491;0;0;181;806;316;11;0;180;9;677;277;222;6411;5;1266;0;43;695;528;1;3;5;15;88;48;0;28;3;22;0;0;6;0;6;0;0;;0;8;2392;0;0;6;401;0;4706;24132;5;35;0;1;0;0;0;0;12;0;203;6;0
4/30/20;0;549;122;0;0;16;134;0;158;50;8;0;49;101;0;641;522;3;48;110;0;5;1;0;57;0;6276;0;0;0;973;0;1572;9;0;13;143;55;520;26;4;262;8;30;0;0;6;75;1478;5;157;0;236;199;417;6;226;0;42;0;1241;4;166;0;0;0;1607;38;2;6;4;0;0;0;1;111;0;28;0;4;3;33;15;0;48;260;376;245;4;1718;156;1073;2;2086;2;15;2;236;10;17;0;;0;4;300;3;142;0;4;2;0;30;0;;31;28;13;0;69;0;133;1;0;21;58;0;0;0;0;0;2;0;32;0;1047;94;0;0;0;4;196;1;386;62;3;3;143;178;2741;0;0;254;874;422;33;12;368;10;643;362;227;5841;13;1325;0;57;681;690;10;7;12;10;59;54;0;0;3;32;1;0;20;0;0;10;16;;0;5;2936;0;0;174;456;2;4729;27326;5;63;1;0;2;0;7;0;10;5;354;2;2
5/1/20;2;552;222;0;0;7;82;0;143;60;16;0;38;68;1;564;586;4;59;119;0;15;3;0;57;0;7218;1;0;0;846;0;1649;72;0;0;179;37;1138;0;12;296;6;34;8;0;7;103;1639;12;150;0;320;158;259;23;269;0;15;0;1387;1;89;0;0;0;1139;0;0;22;0;403;3;0;1;144;0;14;1;128;4;33;14;5;88;347;359;112;2;1993;82;983;0;1872;0;26;2;193;12;0;0;;0;9;284;0;299;0;4;0;0;16;0;;10;15;9;0;102;0;126;0;4;23;8;1;0;0;1;0;1;0;191;1;1425;57;0;0;0;6;204;0;514;43;0;3;74;154;3045;0;0;276;1058;237;106;0;295;17;845;262;285;7099;18;1351;0;67;790;528;11;5;8;6;51;19;0;1;2;47;0;0;9;0;21;7;6;15;0;14;2615;0;0;0;540;2;5442;29917;13;44;1;0;2;0;0;0;12;0;297;9;0
5/2/20;1;557;164;1;0;9;125;2;104;34;5;0;50;25;0;571;237;4;82;130;0;6;0;0;62;0;6209;1;0;0;890;0;1825;32;22;9;119;58;985;237;3;499;6;36;2;0;7;55;945;8;153;0;316;148;1402;5;358;0;0;0;1234;2;56;0;0;0;604;32;0;43;1;0;0;0;0;42;0;45;0;52;0;95;9;4;79;433;221;155;1;2293;68;1006;1;1965;0;10;6;263;15;23;0;1;0;6;353;1;167;0;4;0;0;25;11;;14;18;12;2;146;0;83;0;3;29;18;0;1;0;0;0;9;0;23;0;1515;69;3;0;0;9;238;0;475;49;2;2;99;188;3483;0;0;284;1297;228;36;10;364;67;687;327;196;7933;6;1344;0;0;428;932;5;7;12;11;91;0;0;10;2;22;0;1;6;0;0;7;0;0;0;4;2188;0;0;0;455;2;4966;33955;5;48;0;0;2;0;0;0;9;1;304;3;0
5/3/20;1;561;134;0;0;7;113;6;149;12;16;0;40;58;0;552;286;3;6;114;4;0;0;0;241;0;4970;1;0;0;911;0;1653;70;0;0;112;29;1427;8;2;279;8;74;29;0;7;18;793;15;96;0;290;141;1128;5;298;0;29;0;935;0;128;0;0;0;794;27;1;0;0;95;0;0;5;49;0;44;2;0;0;111;3;0;56;292;343;84;4;2644;66;802;0;1900;5;31;1;295;24;26;0;0;0;13;242;0;206;0;4;0;0;15;2;;7;10;1;0;160;0;72;0;0;12;36;0;0;0;0;0;3;0;28;1;1349;105;0;0;0;8;218;0;445;0;0;2;36;370;2075;0;0;156;989;270;182;0;-161;37;776;165;157;9623;6;1362;0;150;562;447;5;4;19;0;91;70;0;0;0;0;0;0;2;0;44;0;6;17;0;11;1983;0;3;0;550;3;4737;29288;4;33;0;0;10;0;0;0;11;3;385;10;0
5/4/20;1;564;235;0;0;6;121;0;102;68;18;0;38;17;1;665;140;10;24;99;0;0;1;0;124;0;4588;0;0;0;877;0;2760;10;0;0;88;36;1228;0;3;383;6;38;13;0;8;26;679;0;116;0;376;179;2074;1;272;0;6;0;466;2;75;0;0;0;308;0;0;7;0;0;0;0;0;0;0;15;1;35;0;45;8;0;37;349;330;23;1;2553;77;976;1;1389;1;6;1;218;30;35;0;2;0;8;364;0;87;0;4;1;0;13;4;;4;12;8;0;174;0;69;0;14;5;19;4;1;0;0;0;1;0;8;1;1383;122;1;0;0;14;170;0;335;50;16;1;85;107;3394;0;0;295;1083;318;51;5;334;26;679;431;102;10633;4;1552;0;86;235;657;0;1;2;2;67;51;0;1;0;109;0;0;4;0;0;1;3;44;0;4;1670;0;4;0;502;1;3229;24972;3;22;0;1;12;0;0;1;11;0;447;5;0
5/5/20;2;567;190;0;0;8;112;0;104;31;24;0;52;69;0;688;670;10;34;150;0;6;0;0;87;0;6633;0;0;0;784;0;1298;0;22;7;76;34;980;27;2;305;3;19;10;0;2;38;685;4;147;0;281;174;2343;3;348;0;6;0;1039;5;73;0;0;0;576;32;0;4;0;550;0;0;0;124;0;27;0;121;10;123;5;15;30;395;216;38;4;3900;50;1223;0;1221;1;2;4;174;25;13;0;1;0;3;295;1;157;0;3;0;0;37;8;;9;4;17;0;140;0;127;1;0;7;17;6;1;0;0;0;3;0;24;2;1434;55;0;0;0;5;244;1;199;38;7;0;69;190;1444;0;0;262;1315;313;35;2;0;19;640;349;93;10581;2;1645;0;0;404;573;6;5;21;0;89;34;0;0;156;32;0;0;4;0;0;2;18;154;0;5;1614;0;2;0;418;8;2982;22593;2;40;0;0;4;1;0;0;4;2;437;13;0
5/6/20;1;462;330;0;0;17;163;1;133;17;24;0;76;20;0;786;546;16;37;187;0;0;0;0;121;0;6935;6;0;0;861;0;1274;21;0;0;28;32;1373;0;2;640;13;17;11;0;4;77;1037;4;151;0;245;190;0;8;388;0;10;0;880;5;85;0;0;0;1104;30;0;11;0;0;0;0;0;101;124;33;0;62;1;92;11;1;46;484;261;43;1;2958;85;1323;0;1075;0;2;6;123;45;28;0;0;0;2;526;0;156;0;1;0;0;16;4;;4;12;0;0;176;0;115;1;9;8;32;0;0;0;0;0;2;0;22;0;1120;30;1;0;0;8;148;1;317;56;0;1;98;136;3817;2;0;199;1049;425;81;14;178;16;951;325;120;10102;0;1595;0;100;495;632;3;8;21;7;58;79;0;6;0;0;0;0;0;0;53;2;1;63;0;4;1832;0;0;0;366;1;3389;23841;13;18;0;0;6;0;0;0;1;9;352;2;0
5/7/20;0;546;168;0;0;12;102;0;188;65;26;1;67;40;0;790;552;41;89;214;0;6;3;1;84;0;10503;3;0;0;905;0;1450;158;0;28;51;52;1032;161;2;346;6;18;5;0;5;78;1194;0;162;0;327;159;-2461;2;387;0;21;0;921;17;161;0;0;0;4183;42;0;6;0;372;0;0;0;45;0;35;2;0;0;191;7;7;39;367;265;21;1;3561;49;1680;0;1444;0;5;2;109;47;24;0;4;0;4;485;3;225;0;9;0;0;26;8;;5;11;4;1;189;0;113;0;0;13;19;1;0;1;0;0;3;0;44;2;1609;45;0;0;0;7;195;0;232;50;17;1;168;208;3628;0;0;320;1523;309;44;8;480;9;830;270;114;10559;7;1687;0;74;702;788;1;8;26;19;104;38;0;22;0;108;0;1;7;0;0;0;1;86;0;3;2253;0;1;0;487;0;3682;24128;3;26;1;0;12;0;0;0;4;4;236;7;0
5/8/20;1;502;171;0;0;10;145;0;163;22;21;0;77;41;0;706;442;7;51;265;0;38;0;2;195;0;9888;0;0;0;913;0;1426;34;0;10;66;55;1533;0;6;497;4;26;27;0;6;57;1209;13;100;0;288;185;878;7;393;0;15;0;1173;29;100;0;0;0;629;65;0;5;0;0;0;0;1;71;0;34;0;89;0;224;6;21;28;338;137;71;2;3390;63;1485;2;1401;0;10;21;84;25;11;0;0;0;12;278;0;188;0;34;0;0;27;11;;5;8;9;0;140;0;129;0;11;33;19;14;1;0;0;0;1;0;25;0;1982;39;0;0;0;11;381;0;455;42;2;2;55;137;3709;0;0;339;1764;307;63;1;533;22;918;392;57;11231;3;1793;0;78;705;741;1;16;6;14;59;55;0;16;13;0;0;0;30;0;83;7;3;82;0;1;1977;0;1;29;507;3;3827;28369;11;65;0;0;2;0;0;17;1;1;424;7;0
5/9/20;0;553;215;0;0;8;146;7;240;62;18;0;75;43;1;709;483;8;82;245;0;102;0;0;185;0;10222;0;0;0;933;0;1512;40;49;13;81;31;1391;0;0;595;8;12;12;0;2;46;1251;2;135;0;281;187;-1480;5;495;0;13;0;743;3;65;0;0;0;642;116;0;8;0;921;2;0;2;82;0;68;0;30;1;86;36;17;35;336;156;55;0;3320;60;1556;0;1327;0;2;14;81;14;25;0;0;0;18;641;3;144;0;12;0;0;11;10;;3;12;19;0;163;0;123;0;0;14;18;1;0;0;0;0;6;0;2;0;1906;68;1;0;0;14;386;0;319;39;0;1;154;202;3321;0;0;120;1637;319;125;0;553;101;1311;312;95;10699;2;1701;0;181;642;768;4;10;26;1;59;0;0;30;21;89;0;2;6;0;7;10;8;61;0;4;1848;0;0;0;504;0;3767;26957;10;38;0;0;7;0;2;0;1;8;663;14;1
5/10/20;2;624;255;0;0;6;138;0;165;42;15;0;143;22;1;636;240;4;44;330;0;42;0;0;171;0;10611;0;0;0;951;0;1268;54;0;0;44;65;1247;9;15;444;7;13;6;0;1;18;667;54;101;0;506;189;253;8;488;0;19;0;3416;16;142;0;0;0;433;41;0;3;0;251;0;0;0;33;0;67;0;47;3;59;15;5;50;533;219;18;1;3277;76;1529;0;1083;0;8;14;119;28;71;0;3;0;34;415;0;202;0;13;0;0;12;0;;8;6;2;0;199;1;139;0;0;36;24;1;0;1;0;0;7;0;146;13;1938;54;5;0;0;20;239;0;289;35;8;2;112;212;3168;0;0;147;1991;285;17;0;138;126;1130;320;89;10817;7;1704;0;53;656;753;3;0;34;14;83;69;0;23;0;105;0;0;4;0;62;8;4;90;0;2;1546;0;0;0;515;15;3063;25612;8;51;0;0;14;0;1;0;8;0;525;85;1
5/11/20;1;781;369;0;0;12;79;2;13;10;12;0;97;25;0;887;118;3;10;167;0;35;0;0;119;0;6760;0;2;0;921;0;1146;33;36;0;54;33;1647;305;19;568;12;12;10;0;6;28;357;21;110;0;465;165;488;6;436;0;6;0;393;29;82;0;0;0;209;0;0;9;0;0;0;0;0;104;0;85;0;85;7;142;11;31;21;387;236;23;0;4213;88;1383;0;802;1;4;18;51;23;14;0;0;0;35;1065;0;90;0;36;0;0;16;0;;35;9;9;0;153;0;60;0;2;20;12;2;0;0;0;0;3;0;45;0;1562;67;4;0;0;6;248;0;245;30;11;3;175;166;2292;0;0;184;1476;345;25;0;175;24;1189;231;82;11012;4;1912;0;199;401;876;3;2;16;-9;75;57;0;13;0;69;0;0;9;0;0;21;11;0;0;0;1542;0;0;0;522;5;2157;20258;5;31;0;0;12;0;0;0;14;17;595;15;0
5/12/20;1;680;285;0;0;4;146;0;245;87;7;0;70;25;0;1034;476;9;25;295;0;0;1;0;275;0;5632;1;2;1;933;0;1133;78;0;46;39;30;1197;110;1;550;9;17;14;0;3;53;933;17;84;0;287;168;-50;2;346;0;10;0;482;11;22;0;0;0;456;141;0;3;0;437;1;0;2;67;0;62;1;35;5;34;9;27;29;233;139;29;0;3604;51;1683;0;744;0;3;22;76;28;21;0;0;0;27;598;3;114;0;14;0;0;6;12;;6;2;7;0;218;0;68;0;15;22;8;0;0;3;0;0;2;0;62;1;1305;70;12;0;0;11;242;0;161;7;14;0;175;168;1515;0;0;292;1140;330;58;0;98;11;1103;226;62;11656;1;1966;0;163;348;451;1;0;31;0;177;35;0;0;4;40;0;0;3;0;0;7;0;49;0;0;1114;0;0;0;416;1;2329;18117;4;91;0;0;8;0;0;0;11;5;637;0;1
5/13/20;2;783;280;0;0;4;180;0;529;36;16;0;104;16;1;969;395;6;33;295;8;8;2;0;133;0;9258;0;0;0;967;0;1176;67;0;0;36;127;1658;0;7;659;3;21;10;0;2;45;798;29;78;0;266;176;910;5;347;0;18;0;439;11;19;0;0;0;708;61;0;4;0;427;0;0;1;0;0;85;0;59;4;74;11;10;28;484;107;23;1;3525;95;1481;0;1402;1;2;14;150;15;7;0;0;0;26;991;1;177;0;11;0;0;20;1;;6;6;4;0;137;0;159;0;6;10;18;0;0;0;0;0;14;0;7;1;1997;16;1;0;0;22;146;9;196;29;83;0;147;167;3237;0;0;264;2255;595;43;0;234;13;1526;190;67;10899;1;1911;0;135;602;884;2;8;0;10;109;81;0;38;8;39;1;0;9;0;35;18;2;68;0;0;1704;0;0;0;375;4;3586;22048;6;38;0;0;1;0;0;0;24;11;698;174;0
5/14/20;2;725;259;0;0;4;142;0;316;54;11;0;65;23;0;1162;321;7;46;285;0;0;0;0;184;0;11385;1;4;0;952;0;1121;73;18;8;33;55;2660;111;6;658;11;6;19;0;2;48;933;12;76;0;296;186;67;5;338;0;16;0;849;2;51;0;0;0;507;141;0;5;0;281;0;0;0;161;83;143;0;0;0;175;6;15;39;689;159;19;1;3722;119;1958;1;888;1;2;6;55;22;38;0;0;0;29;751;0;154;0;8;0;0;26;1;;14;10;1;0;94;0;252;0;20;20;28;1;19;0;1;0;10;0;51;5;1862;37;3;0;0;6;184;0;227;23;2;0;298;161;4247;0;0;268;1452;283;30;1;219;3;1390;224;52;10028;1;1905;0;157;637;675;1;4;49;5;110;49;0;9;15;75;0;1;3;0;15;20;0;72;0;0;1639;0;0;0;402;13;3402;20782;2;65;0;0;17;0;0;0;8;3;724;5;0
5/15/20;1;698;113;0;0;18;184;3;255;41;14;0;121;35;0;1041;305;0;31;382;0;12;1;0;224;0;13944;2;5;0;947;0;1123;56;24;50;50;59;2659;154;5;680;15;20;26;0;2;82;913;16;46;0;124;189;16;7;398;0;10;0;643;9;91;0;0;0;622;100;0;20;0;122;0;0;0;99;72;176;2;93;0;63;8;39;37;568;426;31;0;3967;111;1808;0;992;1;0;4;114;21;29;0;0;0;27;947;8;0;0;8;0;0;10;2;1;6;11;11;0;95;0;147;0;18;29;21;0;0;0;7;0;14;0;27;0;2409;40;8;0;0;16;191;0;270;17;39;1;322;174;4298;0;0;258;1430;411;98;0;187;14;1733;245;79;9974;0;2039;0;146;673;752;1;8;21;5;84;65;0;28;0;98;0;0;0;0;27;19;1;106;0;0;1635;0;0;0;422;21;3307;27143;5;33;0;0;15;1;0;24;18;17;665;208;0
5/16/20;0;747;1063;0;0;18;239;0;345;63;30;0;101;21;0;1202;346;9;38;385;0;0;1;0;205;0;15305;0;1;0;958;0;1201;71;80;0;51;46;2502;151;9;606;13;10;11;0;3;55;620;25;78;0;419;187;965;8;399;0;40;0;515;15;83;0;0;0;563;105;1;4;0;108;0;0;0;58;0;125;0;0;3;142;1;37;56;490;129;10;2;3970;50;2102;0;789;0;2;10;44;23;6;0;0;0;19;885;0;279;0;5;0;0;10;4;0;12;8;8;0;45;0;192;0;8;17;27;1;74;0;13;0;7;0;49;0;2437;36;4;0;0;9;283;0;200;22;18;0;284;150;3891;0;0;215;1581;401;115;6;264;5;1153;190;64;10598;0;2307;0;0;625;793;0;3;39;4;121;0;0;5;0;55;0;2;3;0;29;25;7;211;0;3;1708;0;0;0;483;43;2628;25508;8;46;0;0;4;0;0;1;10;19;785;14;5
5/17/20;0;796;0;0;0;17;189;0;326;72;17;0;158;30;1;930;147;0;73;164;0;0;0;0;249;0;14919;0;0;0;951;0;1251;85;26;21;58;44;1886;187;6;723;10;22;2;0;4;49;583;22;67;0;154;192;1296;4;491;0;9;0;652;19;58;0;0;0;372;111;0;24;0;97;0;0;0;127;0;120;0;0;1;105;2;48;36;529;92;19;1;4987;67;1757;0;875;5;6;11;48;49;21;0;0;0;13;942;1;307;0;11;0;0;25;4;0;11;7;27;1;89;0;189;0;45;22;29;0;1;2;0;0;5;0;47;2;2112;17;10;0;0;4;176;0;189;0;15;1;404;181;4046;0;0;214;1352;241;47;0;227;19;1547;267;58;9200;2;2840;0;0;470;465;1;13;15;1;119;73;0;0;0;0;0;1;12;0;46;35;3;204;0;0;1610;0;0;0;528;24;2526;24487;1;50;0;0;45;0;0;5;23;18;831;11;2
